start_date,end_date,lot_id_txt,price_realised,estimate_low,estimate_high,estimate_txt,auction_title,auction_location,artist,item_title,url,description_txt
2023-07-03T23:00Z,2023-07-04T00:00Z,87,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ABRAHAM-LOUIS-RODOLPHE DUCROS (YVERDON 1748-1810 LAUSANNE),"An extensive view of the Greek theatre, Taormina, seen from the top, with travelers",https://www.christies.com/lot/lot-6437416?ldp_breadcrumb=back&intObjectID=6437416&from=salessummary&lid=1,"ABRAHAM-LOUIS-RODOLPHE DUCROS (YVERDON 1748-1810 LAUSANNE)<br>,<i>An extensive view of the Greek theatre Taormina seen from the top with travelers </i><br>,signed dated and located &#8216;Vue prise dans Interieur du Theatre Antique/ a Taurominum en Sicile. Louis Ducros fecit Napolis 29 Mars 1803.&#8217; (verso of the mount)<br>,graphite watercolor heightened with bodycolour<br>,53.3 x 75 cm (21 x 29 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,88,,15000.0,25000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE HILAIRE (AUDUN-LE-TICHE 1753-AFTER 1822 PARIS),A view of Negroponte,https://www.christies.com/lot/lot-6437417?ldp_breadcrumb=back&intObjectID=6437417&from=salessummary&lid=1,"JEAN-BAPTISTE HILAIRE (AUDUN-LE-TICHE 1753-AFTER 1822 PARIS)<br>,<i>A view of Negroponte</i><br>,signed and titled 'JB. Hilaire.' (lower left) 'Vue de la ville de Negroponte batie sur les mines de l'ancienne Chalcis et du port sur l'Euripe' (lower centre on the fictive mount)<br>,black chalk pen and brown and black ink watercolour heightened with white<br>,51.5 x 88 cm (20 1/4 x 34 5/8 in.) (within fictive mount)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,89,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THEODORE GUDIN (PARIS 1802-1880 BOULOGNE-SUR-MER),A seascape,https://www.christies.com/lot/lot-6437418?ldp_breadcrumb=back&intObjectID=6437418&from=salessummary&lid=1,"THEODORE GUDIN (PARIS 1802-1880 BOULOGNE-SUR-MER)<br>,<i>A seascape</i><br>,signed dated and inscribed &#8216;T. Gudin Nice 1875&#8217; (lower right)<br>,brush and brown ink brown wash heightened with white on light brown paper<br>,22 x 31.1 cm (8 5/8 x 12 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,90,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,HONORE DAUMIER (MARSEILLE 1808-1879 VALMONDOIS),"Study female nude, seated, one leg raised, and a head study of a man, his mouth open ( recto); Head study of a man, seen from above ( verso )",https://www.christies.com/lot/lot-6437419?ldp_breadcrumb=back&intObjectID=6437419&from=salessummary&lid=1,"HONORE DAUMIER (MARSEILLE 1808-1879 VALMONDOIS)<br>,<i>Study female nude seated one leg raised and a head study of a man his mouth open (</i>recto); <i>Head study of a man seen from above (</i>verso<i>)</i><br>,black chalk pen and black ink grey wash (<i>recto</i>); black chalk grey wash (<i>verso</i>)<br>,5 x 9.5 cm (2 x 3 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,91,,800.0,1200.0,GBP,Old Master and British Drawings and Watercolours  ,London,ANTOINE BERANGER (PARIS 1785-1867 SEVRES),Children playing a game in the street (recto) ; A study of several male and female figures (verso),https://www.christies.com/lot/lot-6437420?ldp_breadcrumb=back&intObjectID=6437420&from=salessummary&lid=1,"ANTOINE BERANGER (PARIS 1785-1867 SEVRES)<br>,<i>Children playing a game in the street </i>(recto)<i>; A study of several male and female figures </i>(verso)<br>,pen and brown ink heightened with white on light brown paper (<i>recto </i>and <i>verso</i>)<br>,14.7 x 27 cm (5 3/4 x 10 5/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,92,,50000.0,70000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-FRANCOIS MILLET (GRUCHY 1814-1875 BARBIZON),Woman pouring water into milk cans,https://www.christies.com/lot/lot-6437421?ldp_breadcrumb=back&intObjectID=6437421&from=salessummary&lid=1,"JEAN-FRANCOIS MILLET (GRUCHY 1814-1875 BARBIZON)<br>,<i>Woman pouring water into milk cans </i><br>,signed 'J.F. Millet' (lower left)<br>,charcoal heightened with white on grey paper; watermark D &amp; C Blauw<br>,28.8 x 21.9 cm (11 1/4 x 8 5/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,93,,6000.0,8000.0,GBP,Old Master and British Drawings and Watercolours  ,London,WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905),Study of a nude youth,https://www.christies.com/lot/lot-6437422?ldp_breadcrumb=back&intObjectID=6437422&from=salessummary&lid=1,"WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905)<br>,<i>Study of a nude youth</i><br>,crayon graphite heightened with white on grey (formerly blue) paper<br>,39 x 28.3 cm (15 3/8 x 11 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,94,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ATTRIBUTED TO WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905),Study for the Abduction of Psyche,https://www.christies.com/lot/lot-6437423?ldp_breadcrumb=back&intObjectID=6437423&from=salessummary&lid=1,"ATTRIBUTED TO WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905)<br>,<i>Study for the Abduction of Psyche</i><br>,graphite charcoal on beige paper; watermark &#8216;MICHALLET&#8217;<br>,62 x 47.5 cm (24 3/8 x 18 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,95,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,ATTRIBUTED TO WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905),Study of a woman shielding a child suckled by a goat (the infancy of Jupiter ?),https://www.christies.com/lot/lot-6437424?ldp_breadcrumb=back&intObjectID=6437424&from=salessummary&lid=1,"ATTRIBUTED TO WILLIAM-ADOLPHE BOUGUEREAU (LA ROCHELLE 1825-1905)<br>,<i>Study of a woman shielding a child suckled by a goat (the infancy of Jupiter</i><i>?)</i><br>,crayon and charcoal on beige paper; watermark &#8216;MICHALLET&#8217;<br>,62.4 x 47.7 cm (24 1/2 x 18 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,96,,12000.0,18000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ADOLPH FRIEDRICH ERDMANN VON MENZEL (WROCLAW 1815-1905 BERLIN),Studies of two heads of women seen from behind,https://www.christies.com/lot/lot-6437425?ldp_breadcrumb=back&intObjectID=6437425&from=salessummary&lid=1,"ADOLPH FRIEDRICH ERDMANN VON MENZEL (WROCLAW 1815-1905 BERLIN)<br>,<i>Studies of two heads of women</i><i> seen from behind</i><br>,pastel on brown paper<br>,15.4 x 7.6 cm (6 x 3 1/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,97,,400.0,600.0,GBP,Old Master and British Drawings and Watercolours  ,London,CONTINENTAL SCHOOL,The whirlwind of lovers,https://www.christies.com/lot/lot-6437426?ldp_breadcrumb=back&intObjectID=6437426&from=salessummary&lid=1,"CONTINENTAL SCHOOL 19th CENTURY<br>,<i>The whirlwind of lovers</i><br>,black chalk pen and brown ink brown wash on light brown paper brown ink framing lines<br>,24.6 x 36.2 cm (9 1/2 x 14 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,98,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,BENJAMIN WEST,"Figures mourning, possibly after Parmigianino (1503-1540)",https://www.christies.com/lot/lot-6437427?ldp_breadcrumb=back&intObjectID=6437427&from=salessummary&lid=1,"BENJAMIN WEST P.R.A. (SPRINGFIELD PENNSYLVANIA 1738-1820 LONDON)<br>,Figures mourning possibly after Parmigianino (1503-1540)<br>,with inscription 'B. West. P.R.A. -' (lower right on the mount)<br>,pen and brown ink and brown wash<br>,6 5/8 x 6 3/8 in. (16.8 x 16.2 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,99,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHN HAMILTON MORTIMER,Banditti; and Pilgrims,https://www.christies.com/lot/lot-6437428?ldp_breadcrumb=back&intObjectID=6437428&from=salessummary&lid=1,"JOHN HAMILTON MORTIMER A.R.A. (EASTBOURNE 1741-1779 LONDON)<br>,Banditti; and Pilgrims<br>,pen and black ink on buff paper<br>,each 11 1/2 x 11 1/2 in. (29.2 x 29.2 cm.) circular<br>,(2)"
2023-07-03T23:00Z,2023-07-04T00:00Z,100,,6000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL),Study for 'Medea slaughtering her children' and A study for 'Mrs Yates as the Tragic Muse' (recto); and Study for 'The Execution of Mary Queen of Scots' (verso),https://www.christies.com/lot/lot-6437429?ldp_breadcrumb=back&intObjectID=6437429&from=salessummary&lid=1,"GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL)<br>,Study for 'Medea slaughtering her children' and A study for 'Mrs Yates as the Tragic Muse'<i> (recto); </i>and Study for 'The Execution of Mary Queen of Scots'<i> (verso)</i><br>,the first pencil pen and brown ink brown wash; the second pen and brown ink<br>,13 3/4 x 11 3/4 in. (35 x 29.8 cm.); 6 3/8 x 7 5/8 in. (16.2 x 19.4 cm.)<br>,(2)"
2023-07-03T23:00Z,2023-07-04T00:00Z,101,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL),"A sketchbook of 12 sheets, rebound in a modern marbled paper binding, with new additional sheets at each end, including studies for: Portrait of Mrs Jackson; Melancholy; Portrait of Mrs Yeats; The Warren Family",https://www.christies.com/lot/lot-6437430?ldp_breadcrumb=back&intObjectID=6437430&from=salessummary&lid=1,"GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL)<br>,A sketchbook of 12 sheets rebound in a modern marbled paper binding with new additional sheets at each end including studies for: Portrait of Mrs Jackson; Melancholy; Portrait of Mrs Yeats; The Warren Family<br>,pencil pen and brown ink brown wash<br>,6 1/4 x 8 1/4 in. (15.9 x 21 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,102,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL),"Study of a crouching male figure, probably the artist ( recto ); and Study of a reclining female figure, half-draped ( verso )",https://www.christies.com/lot/lot-6437431?ldp_breadcrumb=back&intObjectID=6437431&from=salessummary&lid=1,"GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL)<br>,Study of a crouching male figure probably the artist (<i>recto</i>); and Study of a reclining female figure half-draped (<i>verso</i>)<br>,pencil<br>,9 x 13 in. (22.8 x 33 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,103,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL),Study for a portrait of the Duchess of Gordon; Study for a portrait of the Countess of Carlisle; Study of an unidentified figure group,https://www.christies.com/lot/lot-6437432?ldp_breadcrumb=back&intObjectID=6437432&from=salessummary&lid=1,"GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL)<br>,Study for a portrait of the Duchess of Gordon; Study for a portrait of the Countess of Carlisle; Study of an unidentified figure group<br>,the third with collectors mark lower left<br>,the first and second pen and brown ink; the third pencil<br>,4 1/4 x 2 5/8 in. (10.8 x 6.8 cm.); 7 7/8 x 6 5/8 in. (20 x 16.8 cm.); 6 5/8 x 9 1/4 in. (16.8 x 23.5 cm.); and a group of seven smaller sketches<br>,(10)"
2023-07-03T23:00Z,2023-07-04T00:00Z,104,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL),"Two partly dismembered sketchbooks: the first 7 sheets in a marbled paper binding, with drawings of a proposed house design and a letter; the second 17 sheets, unbound, with various head studies and some compositional drawings, including for Portrait of Mrs Morwood, The Death of General Wolfe, and King Lear",https://www.christies.com/lot/lot-6437433?ldp_breadcrumb=back&intObjectID=6437433&from=salessummary&lid=1,"GEORGE ROMNEY (DALTON-IN-FURNESS 1734-1802 KENDAL)<br>,Two partly dismembered sketchbooks: the first 7 sheets in a marbled paper binding with drawings of a proposed house design and a letter; the second 17 sheets unbound with various head studies and some compositional drawings including for Portrait of Mrs Morwood The Death of General Wolfe and King Lear<br>,the first inscribed and dated 'September 1792/ N<sup>o</sup> 2/ Ark' (on the cover); the second variously inscribed throughout<br>,pencil pen and ink and wash<br>,the first 5 7/8 x 9 1/2 in. (15 x 24.1 cm.); the second 6 1/8 x 8 1/4 in. (15.5 x 21 cm.)<br>,(2)"
2023-07-03T23:00Z,2023-07-04T00:00Z,105,,40000.0,60000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHANN HEINRICH FUSSLI,"Design for Erasmus Darwin's 'The Temple of Nature': The Power of Fancy in Dreams ( recto ), with a study of embracing lovers ( verso )",https://www.christies.com/lot/lot-6437434?ldp_breadcrumb=back&intObjectID=6437434&from=salessummary&lid=1,"JOHANN HEINRICH FUSSLI HENRY FUSELI R.A. (ZURICH 1741-1845 PUTNEY HILL)<br>,Design for Erasmus Darwin's 'The Temple of Nature': The Power of Fancy in Dreams (<i>recto</i>) with a study of embracing lovers (<i>verso</i>)<br>,pencil pen and grey ink grey blue and pink wash heightened with white (<i>recto</i>) pencil (<i>verso</i>)<br>,14 7/8 x 10 1/2 in. (37.8 x 26.7 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,106,,150000.0,250000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS GAINSBOROUGH,"A young man reclining on a bank beneath a tree, possibly a self-portrait",https://www.christies.com/lot/lot-6437435?ldp_breadcrumb=back&intObjectID=6437435&from=salessummary&lid=1,"THOMAS GAINSBOROUGH R.A. (SUDBURY 1727-1788 LONDON)<br>,A young man reclining on a bank beneath a tree possibly a self-portrait<br>,pencil<br>,7 3/8 x 5 3/4 in. (18.8 x 14.8 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,107,,70000.0,100000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHN CONSTABLE,"View of Cromford Bridge over the River Derwent, with a figure on horseback on a track in the left foreground",https://www.christies.com/lot/lot-6437436?ldp_breadcrumb=back&intObjectID=6437436&from=salessummary&lid=1,"JOHN CONSTABLE R.A. (EAST BERGHOLT 1776-1837 LONDON)<br>,View of Cromford Bridge over the River Derwent with a figure on horseback on a track in the left foreground<br>,inscribed 'River Derwent/ Cromford/ Aug<sup>st</sup>. 5/ 1801' (upper right) and with inscription 'River Derwint [<i>sic</i>] Aug. 5 1801-' (<i>verso</i>)<br>,black chalk and grey wash on blue paper<br>,11 1/8 x 13 5/8 in. (28.2 x 34.6 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,108,,40000.0,60000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS GAINSBOROUGH,Wooded landscape with herdsmen and cattle on a track,https://www.christies.com/lot/lot-6437437?ldp_breadcrumb=back&intObjectID=6437437&from=salessummary&lid=1,"THOMAS GAINSBOROUGH R.A. (SUDBURY 1727-1788 LONDON)<br>,Wooded landscape with herdsmen and cattle on a track<br>,black chalk and grey wash heightened with white on buff paper<br>,10 7/8 in. x 13 3/4 in. (27.6 x 35 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,109,,8000.0,12000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS ROWLANDSON (LONDON 1756-1827),"A group of ten drawings, seven illustrations for The Adventures of Roderick Random , and three unpublished illustrations for The Adventures of Joseph Andrews, and His Friend Mr. Abraham Adams : 'Mutual defiance of Capt. Weazel and Miss Jenny Ramper'; 'The Reading of the Will of Lieut. Rowling's (Bowling's) Brother'; 'Feast after the Manner of the Ancients'; 'Direful Consequences of Clinker's Awkwardness'; 'Humphrey Clinker in prison preaching to the Felons'; 'The Marriage of Lieut Lumbago (?Lismahago) and Miss Tabitha etc';'Tom Jones rescues Miss Waters from the violence of Northerton (unpublished version)'; and three Unpublished drawings for 'Joseph Andrews'",https://www.christies.com/lot/lot-6437438?ldp_breadcrumb=back&intObjectID=6437438&from=salessummary&lid=1,"THOMAS ROWLANDSON (LONDON 1756-1827)<br>,A group of ten drawings seven illustrations for <i>The Adventures of Roderick Random</i> and three unpublished illustrations for <i>The Adventures of Joseph Andrews and His Friend Mr. Abraham Adams</i>: &#8216;Mutual defiance of Capt. Weazel and Miss Jenny Ramper&#8217;; &#8216;The Reading of the Will of Lieut. Rowling&#8217;s (Bowling&#8217;s) Brother&#8217;; &#8216;Feast after the Manner of the Ancients&#8217;; &#8216;Direful Consequences of Clinker&#8217;s Awkwardness&#8217;; &#8216;Humphrey Clinker in prison preaching to the Felons&#8217;; &#8216;The Marriage of Lieut Lumbago (?Lismahago) and Miss Tabitha etc&#8217;;&#8216;Tom Jones rescues Miss Waters from the violence of Northerton (unpublished version)&#8217;; and three Unpublished drawings for &#8216;Joseph Andrews'<br>,each with inscription as title (on the <i>verso</i> of the mount) and the first further inscribed<br>,&#8216;Scene in Roderic Random&#8217; on the mount<br>,all pencil pen and ink and watercolor on the artist&#8217;s original mounts<br>,4 1/4 x 6 3/8 in. (10.8 x 16 cm); and slightly smaller<br>,(10)"
2023-07-03T23:00Z,2023-07-04T00:00Z,109 A,,4000.0,6000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS ROWLANDSON (LONDON 1756-1827),George IV when Prince of Wales,https://www.christies.com/lot/lot-6437541?ldp_breadcrumb=back&intObjectID=6437541&from=salessummary&lid=1,"THOMAS ROWLANDSON (LONDON 1756-1827)<br>,George IV when Prince of Wales<br>,pencil pen and grey ink and watercolour<br>,6 5/8 x 4 3/8 in. (16.8 x 11.2 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,110,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS ROWLANDSON (LONDON 1756-1827),"St Rumbold's Well at Astrop, Buckinghamshire",https://www.christies.com/lot/lot-6437439?ldp_breadcrumb=back&intObjectID=6437439&from=salessummary&lid=1,"THOMAS ROWLANDSON (LONDON 1756-1827)<br>,St Rumbold's Well at Astrop Buckinghamshire<br>,signed and dated 'Rowlandson 1815.' (lower right) and inscribed 'Aystrop Wells Buckinghampshire' (lower left)<br>,pencil pen and ink and watercolour<br>,9 1/2 x 15 1/8 in. (24.1 x 38.4 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,111,,1500.0,2000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS ROWLANDSON (LONDON 1756-1827),"St Austell, Cornwall",https://www.christies.com/lot/lot-6437440?ldp_breadcrumb=back&intObjectID=6437440&from=salessummary&lid=1,"THOMAS ROWLANDSON (LONDON 1756-1827)<br>,St Austell Cornwall<br>,inscribed 'SAINT AUSTLE [<i>sic</i>] Cornwal' (lower left)<br>,pencil pen and ink and watercolour<br>,5 7/8 x 9 3/8 in. (15 x 23.8 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,112,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,SAMUEL HOWITT (LONDON 1755-1822),A roadside inn,https://www.christies.com/lot/lot-6437441?ldp_breadcrumb=back&intObjectID=6437441&from=salessummary&lid=1,"SAMUEL HOWITT (LONDON 1755-1822)<br>,A roadside inn<br>,pencil pen and grey ink and watercolour on paper watermarked with a Strasbourg lily<br>,10 x 14 3/4 in. (25.4 x 37.5 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,113,,600000.0,800000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOSEPH MALLORD WILLIAM TURNER,"Sunrise over the Sea, perhaps at Margate",https://www.christies.com/lot/lot-6437442?ldp_breadcrumb=back&intObjectID=6437442&from=salessummary&lid=1,"JOSEPH MALLORD WILLIAM TURNER R.A. (LONDON 1775-1851)<br>,Sunrise over the Sea perhaps at Margate<br>,watercolour<br>,9 x 11 5/8 in. (22.8 x 29.4 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,114,,40000.0,60000.0,GBP,Old Master and British Drawings and Watercolours  ,London,PAUL SANDBY,"View of Denton Lodge, Norfolk, the seat of Dr. Sandby, with haymakers and a wagon in the foreground and an artist (Paul Sandby?) sketching, the house with a carriage drawn up outside on rising ground beyond",https://www.christies.com/lot/lot-6437443?ldp_breadcrumb=back&intObjectID=6437443&from=salessummary&lid=1,"PAUL SANDBY R.A. (NOTTINGHAM 1731-1809 LONDON)<br>,View of Denton Lodge Norfolk the seat of Dr. Sandby with haymakers and a wagon in the foreground and an artist (Paul Sandby?) sketching the house with a carriage drawn up outside on rising ground beyond<br>,pencil watercolour and bodycolour<br>,27 3/8 x 41 1/8 in. (69.5 x 104.4 cm.) each<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,115,,30000.0,50000.0,GBP,Old Master and British Drawings and Watercolours  ,London,PAUL SANDBY,"View of Denton Lodge, Norfolk, the seat of Dr. Sandby, with members of the family studying an estate map under trees on the left, a milkmaid with cattle in the centre",https://www.christies.com/lot/lot-6437444?ldp_breadcrumb=back&intObjectID=6437444&from=salessummary&lid=1,"PAUL SANDBY R.A. (NOTTINGHAM 1731-1809 LONDON)<br>,View of Denton Lodge Norfolk the seat of Dr. Sandby with members of the family studying an estate map under trees on the left a milkmaid with cattle in the centre<br>,pencil watercolour and bodycolour<br>,27 3/8 x 41 1/8 in. (69.5 x 104.4 cm.) each<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,116,,20000.0,30000.0,GBP,Old Master and British Drawings and Watercolours  ,London,PAUL SANDBY,"View of the Park at Denton Lodge, Norfolk, the seat of Dr. Sandby, with Dr. Sandby talking to a gardener, horsemen and a carriage on the right",https://www.christies.com/lot/lot-6437445?ldp_breadcrumb=back&intObjectID=6437445&from=salessummary&lid=1,"PAUL SANDBY R.A. (NOTTINGHAM 1731-1809 LONDON)<br>,View of the Park at Denton Lodge Norfolk the seat of Dr. Sandby with Dr. Sandby talking to a gardener horsemen and a carriage on the right<br>,pencil watercolour and bodycolour<br>,27 3/8 x 41 1/8 in. (69.5 x 104.4 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,117,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,THOMAS GAINSBOROUGH,A wooded landscape with drovers and horses,https://www.christies.com/lot/lot-6437446?ldp_breadcrumb=back&intObjectID=6437446&from=salessummary&lid=1,"THOMAS GAINSBOROUGH R.A. (LONDON 1727-1788)<br>,A wooded landscape with drovers and horses<br>,pencil grey and brown wash heightened with touches of bodycolour varnished<br>,7 7/8 x 9 7/8 in (20 x 25 cm)<br>,<i>circa</i> 1768-70<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,118,,4000.0,6000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHN WHITE ABBOTT (EXETER 1763-1851),"Roslin Castle, near Edinburgh, Midlothian, Scotland",https://www.christies.com/lot/lot-6437447?ldp_breadcrumb=back&intObjectID=6437447&from=salessummary&lid=1,"JOHN WHITE ABBOTT (EXETER 1763-1851)<br>,Roslin Castle near Edinburgh Midlothian Scotland<br>,inscribed and dated 'Roslin Castle 20 June/ Light from Right' (<i>verso</i>) and further signed inscribed and dated 'Roslyn Castle./ JWA. June 20. 1791./ No. 12' (on a fragment of an old mount)<br>,pencil pen and grey ink and watercolour<br>,7 1/2 x 9 1/2 in. (19 x 24.1 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,119,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,FRANCOIS THOMAS LOUIS FRANCIA (CALAIS 1772-1839),A windmill on the coast,https://www.christies.com/lot/lot-6437448?ldp_breadcrumb=back&intObjectID=6437448&from=salessummary&lid=1,"FRANCOIS THOMAS LOUIS FRANCIA (CALAIS 1772-1839)<br>,A windmill on the coast<br>,watercolour<br>,7 5/8 x 11 3/4 in. (19.3 x 29.8 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,120,,6000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,DANIEL GARDNER,"Portrait of Sir John Wrottesley Bt. (1744-1787), full-length in a red coat, leaning on a wall",https://www.christies.com/lot/lot-6437449?ldp_breadcrumb=back&intObjectID=6437449&from=salessummary&lid=1,"DANIEL GARDNER A.R.A. (KENDAL 1750-1805 LONDON)<br>,Portrait of Sir John Wrottesley Bt. (1744-1787) full-length in a red coat leaning on a wall<br>,pencil pastel and bodycolour<br>,22 3/4 x 19 3/4 in. (57.8 x 50.2 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,121,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHN RUSSELL,"Portrait of Major Edward Topham (1751-1820), half-length in a blue coat, holding a quill",https://www.christies.com/lot/lot-6437450?ldp_breadcrumb=back&intObjectID=6437450&from=salessummary&lid=1,"JOHN RUSSELL R.A. (PLYMOUTH 1745-1806 HULL)<br>,Portrait of Major Edward Topham (1751-1820) half-length in a blue coat holding a quill<br>,signed and dated 'J. Russell pinxt./ 1788' (centre left)<br>,pastel<br>,23 1/2 x 17 1/4 in.. (59.7 x 43.8 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,122,,8000.0,12000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHN RUSSELL,"Portrait of a lady with a white headdress, seated at a window, a wooded landscape beyond",https://www.christies.com/lot/lot-6437451?ldp_breadcrumb=back&intObjectID=6437451&from=salessummary&lid=1,"JOHN RUSSELL R.A. (GUILDFORD 1745-1806 HULL)<br>,Portrait of a lady with a white headdress seated at a window a wooded landscape beyond<br>,signed and dated 'JRussell RA. pinxit 1796 (upper right)<br>,pastel<br>,35 1/2 x 27 7/8 in. (90 x 70.8 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,123,,6000.0,8000.0,GBP,Old Master and British Drawings and Watercolours  ,London,WILLIAM HOARE OF BATH (EYE,"Portrait of Frances Vandewall, nee Ingram, later Mrs George Augustus Killigrew, in a blue dress and pearl necklace",https://www.christies.com/lot/lot-6437452?ldp_breadcrumb=back&intObjectID=6437452&from=salessummary&lid=1,"WILLIAM HOARE OF BATH (EYE SUFFOLK 1706-1799 BATH)<br>,Portrait of Frances Vandewall nee Ingram later Mrs George Augustus Killigrew in a blue dress and pearl necklace<br>,inscribed 'Mrs Vanderwall' (<i>verso</i>)<br>,pastel<br>,24 x 18 in. (61 x 45.7 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,124,,4000.0,6000.0,GBP,Old Master and British Drawings and Watercolours  ,London,WILLIAM HOARE OF BATH (EYE,"Portrait of Mary Ingram (nee Bellers), in a brown dress, white bonnet and fichu",https://www.christies.com/lot/lot-6437453?ldp_breadcrumb=back&intObjectID=6437453&from=salessummary&lid=1,"WILLIAM HOARE OF BATH (EYE SUFFOLK 1706-1799 BATH)<br>,Portrait of Mary Ingram (nee Bellers) in a brown dress white bonnet and fichu<br>,inscribed 'To Mrs Ingram/ Cheapside/ all paid' (<i>verso</i>)<br>,pastel<br>,24 x 18 in. (61 x 45.7 cm.)<br>,"
