close_auction_date,hammer_price_orig,hammer_price_usd,final_price,final_price_usd,low_estimate_orig,low_estimate_usd,high_estimate_orig,high_estimate_usd,auction_name,auction_location,auction_id,item_title,lotNumber,is_sold,curreny,artist,auction_url,item_url,auction_house,exhibited,provenance,literature,art_category,description,year_created,height,width,depth,area,unit,is_withdrawn,is_bought_in,is_signed,num_pieces,guarantee,art_type,medium,image_url
15/06/2023 15:38,,null,,null,8000,null,12000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A gilt-copper stupa Nepal 15th century | Ni Bo Er  Shi Wu Shi Ji  Liu Jin Tong Fo Ta ,150,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-gilt-copper-stupa-nepal-15th-century-ni-po-er,Sothebys,"<p><em>L'art Newar de la Vallee de Kathmandu</em>, Musee Cernuschi, Paris, 1990.</p><p>__________________________________________________________________________</p><p><br></p><p><<L'art Newar de la Vallee de Kathmandu>> ,Sai Nu Qi Bo Wu Guan ,Ba Li ,1990Nian </p>","<p>Collection of Gerard Labre, acquired&nbsp;in the 1980s.</p><p>Hotel Drouot,&nbsp;Cornette de Saint Cyr, Paris, 11th March 2005, lot 9.</p><p>Sotheby's New York, 19th September 2008, lot 309.</p><p>Christophe Hioco, Paris, 6th November 2008.</p><p>__________________________________________________________________________</p><p><br></p><p>Gerard LabreShou Cang ,Yue 1980Nian Dai </p><p>Ba Li De Lu Ao ,Cornette de Saint CyrPai Mai ,2005Nian 3Yue 11Ri ,Bian Hao 9</p><p>Niu Yue Su Fu Bi ,2008Nian 9Yue 19Ri ,Bian Hao 309</p><p>Christophe HiocoYi Lang ,Ba Li ,2012Nian 7Yue 20Ri </p>","<p>Gilles Beguin &amp; Gerard Toffin, <em>L'art Newar de la Vallee de Kathmandu</em>, Paris, 1990, p. 37.</p><p>__________________________________________________________________________</p><p><br></p><p>Gilles Beguin &amp; Gerard Toffin,<<L'art Newar de la Vallee de Kathmandu>> ,Ba Li ,1990Nian ,37Ye </p>",null,<p>Property from a French Private Collection</p><p>A gilt-copper stupa</p><p>Nepal 15th century</p><p><br></p><p>Height 25.5 cm&nbsp;10 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Stupa en cuivre dore Nepal XVe siecle&nbsp;</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Ni Bo Er  Shi Wu Shi Ji  Liu Jin Tong Fo Ta </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,10000,null,15000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A sandstone head of a male deity Khmer Angkor 12th century | Gao Mian  Wu Ge Wang Zhao Shi Er Shi Ji  Sha Yan Shi Diao Shen Shou ,152,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-sandstone-head-of-a-male-deity-khmer-angkor-12th,Sothebys,,"<p>Collection H. Loschengruber, Munich, Germany, during the 1980s.</p><p>Collection of Mr. A. Kiepe, Germany.</p><p>Collection of Mr. F. J. Coumans, the Netherlands.</p><p>Marcel Nies, Antwerp, 3rd June 2008.</p><p>__________________________________________________________________________</p><p><br></p><p>H. LoschengruberShou Cang ,Mu Ni Hei ,Yue 1980Nian Dai </p><p>A. KiepeShou Cang ,De Guo </p><p>F. J. CoumansShou Cang ,He Lan </p><p>De Yu Marcel Nies,An Te Wei Pu ,2008Nian 6Yue 3Ri </p>",,null,<p>Property from a French Private Collection</p><p>A sandstone head of a male deity</p><p>Khmer Angkor 12th century</p><p><br></p><p>Height 25 cm 9 7/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Tete de divinite en gres Khmer Angkor XIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Gao Mian  Wu Ge Wang Zhao Shi Er Shi Ji  Sha Yan Shi Diao Shen Shou </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,6000,null,10000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A stupa drum panel depicting the Birth and Bath of the Bodhisattva Ancient region of Gandhara 2nd - 3rd century | Jian Tuo Luo  Er Zhi San Shi Ji  Hui Pian Yan Diao Shi Jia Tai Zi Mu Yu Xiang ,154,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-stupa-drum-panel-depicting-the-birth-and-bath-of,Sothebys,,"<p>Collection of Claude de Marteau, Brussels.</p><p>A Belgian private collection.</p><p>Christie's Paris, 7th June 2011, lot 361.</p><p>__________________________________________________________________________</p><p><br></p><p>Ke Lao De .De Ma Tu Shou Cang ,Bu Lu Sai Er </p><p>Bi Li Shi Si Ren Shou Cang </p><p>Ba Li Jia Shi De ,2011Nian 6Yue 7Ri ,Bian Hao 361</p>","<p>M. Bussagli,&nbsp;<em>L'arte del Gandhara</em>, coll. 'Storia universele dell'Arte', 1984, p. 193.</p><p>__________________________________________________________________________</p><p><br></p><p>M. Bussagli,<<Jian Tuo Luo Zhi Yi Shu >> ,Shi Jie Yi Shu Quan Ji ,1984Nian ,Ye 193</p>",null,<p>Property from a French Private Collection</p><p>A&nbsp;stupa drum panel depicting the Birth and Bath of the Bodhisattva</p><p>Ancient region of Gandhara 2nd - 3rd century</p><p><br></p><p>Length 51.5 cm 20 1/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Bas-relief montrant le bain de naissance du Bodhisattva Ancienne region du Gandhara IIe - IIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Jian Tuo Luo  Er Zhi San Shi Ji  Hui Pian Yan Diao Shi Jia Tai Zi Mu Yu Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,4000,null,6000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A grey schist Buddhist frieze Ancient region of Gandhara 2nd - 3rd century | Jian Tuo Luo  Er Zhi San Shi Ji  Hui Pian Yan Diao Fo Xiang ,155,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-grey-schist-buddhist-frieze-ancient-region-of,Sothebys,,"<p>Dutch private collection,&nbsp;since the 2000's.</p><p>Jeremy Knowles, London, 12th June 2011.</p><p>__________________________________________________________________________</p><p><br></p><p>He Lan Si Ren Shou Cang ,De Yu 2000Nian Dai </p><p>De Yu Jeremy Knowles,Lun Dun ,2011Nian 6Yue 12Ri </p>",,null,<p>Property from a French Private Collection</p><p>A grey schist Buddhist frieze</p><p>Ancient region of Gandhara 2nd - 3rd century</p><p><br></p><p>Height 13.8 cm x Length 27.8 cm 5 3/8  by 11 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Frise bouddhique en schiste gris Ancienne region du Gandhara IIe - IIIe siecle&nbsp;</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Jian Tuo Luo &nbsp;Er Zhi San Shi Ji  Hui Pian Yan Diao Fo Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,6000,null,8000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A stone head of Hariti Ancient region of Gandhara Kushan period circa 3rd century | Jian Tuo Luo  Gui Shuang Wang Zhao Yue San Shi Ji  Shi Diao Gui Zi Mu Fo Shou ,156,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-stone-head-of-hariti-ancient-region-of-gandhara,Sothebys,,"<p>English Private Collection, since&nbsp;the 1980s.</p><p>__________________________________________________________________________</p><p><br></p><p>Ying Guo Si Ren Shou Cang ,Shi Yu 1980Nian Dai </p>",,null,<p>A stone head of Hariti</p><p>Ancient region of Gandhara Kushan period circa 3rd century</p><p><br></p><p>the head of Hariti with fragmentary crossbar and child from an enthroned image of the goddess</p><p>Height 30.3 cm 11 7/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Tete en pierre de Hariti ancienne region du Gandhara epoque Kushan vers IIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Jian Tuo Luo  Gui Shuang Wang Zhao Yue San Shi Ji  Shi Diao Gui Zi Mu Fo Shou </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,3000,null,5000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A limestone Shaivite stele India Uttar Pradesh circa 9th century | Yin Du Bei Fang Bang  Yue Jiu Shi Ji  Shi Hui Yan Diao Shi Po Xiang ,157,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-limestone-shaivite-stele-india-uttar-pradesh,Sothebys,,"<p>Personal collection of Adrian Maynard (d. 1991),&nbsp;Chairman of Spink and Son Ltd, London, acquired ca. 1980.</p><p>__________________________________________________________________________</p><p><br></p><p>Adrian Maynard (d. 1991)Xian Sheng Shou Cang ,Qian Lun Dun Spink and Son LtdZhu Xi ,Shi Yu 1980Nian Dai </p>",,null,<p>A limestone Shaivite stele</p><p>India Uttar Pradesh circa 9th century</p><p><br></p><p>depicting a divine figure flanked by<em> chauri</em>-bearers a <em>linga </em>above with a kneeling acolyte to the left and a recumbent bull to the right</p><p>Height 63 cm 24 3/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Stele shaivite en&nbsp;calcaire Inde Uttar Pradesh vers IXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Yin Du Bei Fang Bang  Yue Jiu Shi Ji  Shi Hui Yan Diao Shi Po Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,4000,null,6000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A stone head of Buddha Ancient region of Gandhara possibly Swat Kushan period circa 2nd century | Jian Tuo Luo  Huo Si Wa Te He Gu  Gui Shuang Wang Zhao Yue Er Shi Ji  Shi Diao Fo Shou Xiang ,158,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-stone-head-of-buddha-ancient-region-of-gandhara,Sothebys,,"<p>English private collection, since the 1980s.</p><p>__________________________________________________________________________</p><p><br></p><p>Ying Guo Si Ren Shou Cang ,Shi Yu 1980Nian Dai </p><p><br></p>",,null,<p>A stone head of Buddha</p><p>Ancient region of Gandhara possibly Swat Kushan period circa 2nd century</p><p><br></p><p>Height 34 cm 13 3/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Tete en pierre de Bouddha ancienne region du Gandhara probablement Swat epoque Kushan vers IIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Jian Tuo Luo &nbsp;Huo Si Wa Te He Gu  Gui Shuang Wang Zhao Yue Er Shi Ji  Shi Diao Fo Shou Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,10000,null,15000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A grey schist figure of a Buddha Ancient region of Gandhara 2nd - 3th century | Jian Tuo Luo  San Zhi San Shi Ji  Hui Pian Yan Diao Shi Jia Mou Ni Fo Li Xiang ,159,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-grey-schist-figure-of-a-buddha-ancient-region-of,Sothebys,,"<p>Collection of&nbsp;George David Thomas (1913-2002) and Frieda Ann Thomas (1934-2023), and thence by family descent. Acquired in Karachi, Pakistan, while on professional assignment there prior to 1963.</p><p>__________________________________________________________________________</p><p><br></p><p>George David Thomas (1913-2002)Yu Frieda Ann Thomas (1934-2023)Kang Li Shou Cang ,1963Nian De Yu Ba Ji Si Tan Qia La Qi Shi ,Qi Zai Ci Ren Zhi ,Ci Hou Jia Zu Chuan Cheng </p>",,null,<p>A grey schist figure of a Buddha</p><p>Ancient region of Gandhara 2nd - 3th century</p><p><br></p><p>Height 64.5 cm 25 3/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Statue de Bouddha en schiste gris ancienne region du Gandhara IIe - IIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Jian Tuo Luo  San Zhi San Shi Ji  Hui Pian Yan Diao Shi Jia Mou Ni Fo Li Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,8000,null,12000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A bronze figure of Kali South India Vijayanagara period ca. 16th century | Nan Yin Du  Pi She Ye Na Jia Luo Wang Zhao Yue Shi Liu Shi Ji  Tong Jia Li Zuo Xiang ,160,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-bronze-figure-of-kali-south-india-vijayanagara,Sothebys,,,,null,<p>Property from a French Private Collection</p><p>A bronze figure of Kali</p><p>South India Vijayanagara period ca. 16th century</p><p><br></p><p>carved wood stand</p><p>Height 25.3 cm 10 in. (without base)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Statuette de Kali en bronze Inde du Sud epoque Vijayanagara vers XVIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Nan Yin Du  Pi She Ye Na Jia Luo Wang Zhao Yue Shi Liu Shi Ji  Tong Jia Li Zuo Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,3000,null,5000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A bronze figure of Devi Cambodia or Thailand Angkor period 12th century | Jian Bu Zhai Huo Tai Guo  Wu Ge Wang Zhao Shi Er Shi Ji  Tong Wu Ma Nu Shen Li Xiang ,161,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-bronze-figure-of-devi-cambodia-or-thailand,Sothebys,,"<p>Acquired privately in 1990.</p><p>__________________________________________________________________________</p><p><br></p><p>De Yu Si Ren Shou Cang ,1990Nian </p>",,null,<p>Property from an English Private Collection</p><p>A bronze figure of Devi</p><p>Cambodia&nbsp;or Thailand Angkor period 12th century</p><p><br></p><p>the elegant cast bronze figure of the goddess with hair elaborately braided wearing a finely pleated sarong wrapped around the lower body with a sash falling from the waist in fishtail form the bronze with fine green and blue patina</p><p>Height 7.7 cm 3 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere anglaise</p><p>Statuette en bronze de Devi Cambodge ou Thailande periode Angkor XIIe&nbsp;siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Ying Guo Si Ren Shou Cang </p><p>Jian Bu Zhai Huo Tai Guo  Wu Ge Wang Zhao Shi Er Shi Ji &nbsp;Tong Wu Ma Nu Shen Li Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,26000,null,35000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A sandstone male deity Cambodia Angkor period 11th century | Gao Mian  Wu Ge Wang Zhao Shi Yi Shi Ji  Sha Yan Diao Shen Li Xiang Can Jian ,162,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-sandstone-male-deity-cambodia-angkor-period-11th,Sothebys,,"<p>Galerie De Blauwe Olifant, Maastricht, April 1989.</p><p>__________________________________________________________________________</p><p><br></p><p>Lan Xiang Yi Lang ,Ma Si Chui Ke ,1989Nian 4Yue </p>",,null,<p>Property from a European Family Collection</p><p>A sandstone male deity</p><p>Cambodia Angkor period 11th century</p><p><br></p><p>the four-armed fragmentary male figure wearing a <em>sampot</em> tied at the waist with a long overhanging fold of cloth at the navel and overlapping loops of cloth on the left thigh</p><p>Height 69 cm 27 1/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere europeenne&nbsp;</p><p>Divinite&nbsp;masculine en gres Cambodge&nbsp;epoque Angkor XIe&nbsp;siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Ou Zhou Si Ren Shou Cang </p><p>Gao Mian  Wu Ge Wang Zhao Shi Yi Shi Ji  Sha Yan Diao Shen Li Xiang Can Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,40000,null,60000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A superb sandstone statue of Vishnu Cambodia Angkor period 11th century | Gao Mian  Wu Ge Wang Zhao Shi Yi Shi Ji  Sha Yan Diao Pi Shi Nu Li Xiang Can Jian ,163,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-superb-sandstone-statue-of-vishnu-cambodia,Sothebys,,"<p>Jean-Claude Moreau Gobard, Paris, 23rd October 1992.</p><p>__________________________________________________________________________</p><p><br></p><p>Jean-Claude Moreau Gobard,Ba Li ,1992Nian 10Yue 23Ri </p>",,null,<p>Property from a European Private Collection</p><p>A superb sandstone statue of Vishnu</p><p>Cambodia Angkor period 11th century</p><p><br></p><p>holding a mace in the lowered left hand and a lotus bud in the right wearing an elegantly draped s<em>ampot</em> and standing in <em>samabhanga</em> on a rectangular plinth</p><p>Height 61.5 cm 24 1/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere europeenne&nbsp;</p><p>Superbe&nbsp;statue de Vishnu en gres Cambodge epoque Angkor XIe&nbsp;siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Ou Zhou Si Ren Shou Cang </p><p>Gao Mian  Wu Ge Wang Zhao Shi Yi Shi Ji  Sha Yan Diao Pi Shi Nu Li Xiang Can Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,6000,null,8000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A copper-alloy figure of Akshobya Buddha Tibet 12th - 13th century | Shi Er Zhi Shi San Shi Ji  Cang Chuan Tong He Jin A Chu Fo Zuo Xiang ,164,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-copper-alloy-figure-of-akshobya-buddha-tibet,Sothebys,,,,null,<p>A copper-alloy&nbsp;figure of Akshobya Buddha</p><p>Tibet 12th - 13th century</p><p><br></p><p>Height 41 cm 16 1/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Statue du Bouddha Akshobya en alliage cuivre Tibet XIIe - XIIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Shi Er Zhi Shi San Shi Ji  Cang Chuan Tong He Jin A Chu Fo Zuo Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,15000,null,20000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A copper-alloy Kila Tibet 12th century | Shi Er Shi Ji  Cang Chuan Tong He Jin Jin Gang Jue ,165,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-copper-alloy-kila-tibet-12th-century-shi-er-shi,Sothebys,,"<p>Collection of Mimi Lipton, acquired in the 1980s.</p><p>__________________________________________________________________________</p><p><br></p><p>Mimi LiptonShou Cang ,De Yu 1980Nian Dai Chu </p>",,null,<p>A copper-alloy Kila</p><p>Tibet 12th century</p><p><br></p><p>(2)</p><p>Height 23 cm&nbsp;9 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Kila en alliage de cuivre Tibet XIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Shi Er Shi Ji  Cang Chuan Tong He Jin Jin Gang Jue </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,3000,null,5000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A stone figure of Vishnu Nepal 18th century | Ni Bo Er  Shi Ba Shi Ji  Shi Diao Pi Shi Nu Li Xiang ,166,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-stone-figure-of-vishnu-nepal-18th-century-ni-po,Sothebys,"<p><em>Indian and Himalayan Sculpture</em>, John Siudmak Asian Art, London, 2012,&nbsp;cat.,&nbsp;no. 17.</p><p>__________________________________________________________________________</p><p><br></p><p><< Yin Du Yu Xi Ma La Ya Diao Su >> ,John Siudmak Asian Art,Lun Dun ,2012Nian ,Bian Hao 17</p>","<p>Frederick Theodore Wakefield, acquired in 1953.</p><p>John Siudmak, London.&nbsp;</p><p>__________________________________________________________________________</p><p><br></p><p>De Yu Frederick Theodore Wakefield,1953Nian </p><p>John Siudmak,Lun Dun </p>","<p>Ulrich Von Schroeder,&nbsp;<em>Nepalese Stone Sculptures</em>, Weesen, vol. I, p. 429, pl. 136G.</p>",null,<p>A stone figure of Vishnu</p><p>Nepal 18th century</p><p><br></p><p>Height 30 cm 11 3/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Statue&nbsp;en pierre de Vishnu Nepal XVIIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Ni Bo Er  Shi Ba Shi Ji  Shi Diao Pi Shi Nu Li Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,1000,null,2000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A gilt-copper stupa Qing dynasty 18th century | Qing Shi Ba Shi Ji  Liu Jin Tong Fo Ta ,167,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-gilt-copper-stupa-qing-dynasty-18th-century-qing,Sothebys,,,,null,<p>A gilt-copper stupa</p><p>Qing dynasty 18th century</p><p><br></p><p>Height 16.5 cm 6 1/2 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Stupa en cuivre dore dynastie Qing XVIIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Qing Shi Ba Shi Ji  Liu Jin Tong Fo Ta </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,7000,null,9000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,A silver and gilt-copper figure of White Tara Tibet 15th century | Shi Wu Shi Ji  Cang Chuan Liu Jin Tong Cuo Yin Bai Du Mu Zuo Xiang ,168,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/a-silver-and-gilt-copper-figure-of-white-tara,Sothebys,,,,null,<p>A silver and gilt-copper figure of White Tara</p><p>Tibet 15th century</p><p><br></p><p>Height 10.5 cm 4 1/8  in.</p><p>__________________________________________________________________________</p><p><br></p><p>Statue de Tara Blanche en&nbsp;argent et cuivre dore Tibet XVe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Shi Wu Shi Ji  Cang Chuan Liu Jin Tong Cuo Yin Bai Du Mu Zuo Xiang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15/06/2023 15:38,,null,,null,300000,null,500000,null,Arts d'Asie,Paris,d8c760bf-5985-45ee-93af-6ecfbf5c54c9,An extraordinary gilt-bronze figure of Hayagriva Densatil monastery Tibet 14th century | Shi Si Shi Ji  Cang Chuan Dan Sa Ti Si Liu Jin Tong Ma Tou Jin Gang Li Xiang ,169,,EUR,,https://www.sothebys.com/en/buy/auction/2023/arts-dasie,https://www.sothebys.com/en/buy/auction/2023/arts-dasie/an-extraordinary-gilt-bronze-figure-of-hayagriva,Sothebys,,"<p>Galerie Deydier, Paris, 6th December 1994.</p><p>__________________________________________________________________________</p><p><br></p><p>Dai Ke Cheng Yi Lang ,Ba Li ,1994Nian 12Yue 6Ri </p>",,null,<p>Property from a European Private Collection</p><p>An extraordinary gilt-bronze figure of Hayagriva</p><p>Densatil monastery Tibet 14th century</p><p><br></p><p>the six-armed&nbsp;<em>krodha-vighnantaka</em>&nbsp;with wings at his back decorated with diminutive&nbsp;<em>vajra</em>s on the left and&nbsp;<em>garuda</em>s on the right a horse-head above each of his three faces wearing sumptuous gem-set jewellery serpent bracelets and a serpent as a necklace with its head entwined with its tail at his abdomen a tiger skin&nbsp;<em>dhoti</em>&nbsp;with paws tied at the front its tiger head resting on his right thigh and tail on the left the deity striding in&nbsp;<em>alidhasana</em>&nbsp;and trampling intertwined&nbsp;<em>naga</em>&nbsp;serpents on a lotus pedestal with an intact consecration plate in the middle of his back and a fragmentary tenon below to secure the statue in its designated position on a&nbsp;<em>tashi gomang</em>&nbsp;stupa</p><p><br></p><p>Himalayan Art Resources item no.&nbsp;13864.</p><p><br></p><p>Height 33 cm&nbsp;13 in. ; Length 23 cm 9 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere europeenne&nbsp;</p><p>Extraordinaire statue&nbsp;de Hayagriva en bronze dore monastere de Densatil Tibet XIVe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Ou Zhou Si Ren Shou Cang </p><p>Shi Si Shi Ji  Cang Chuan Dan Sa Ti Si Liu Jin Tong Ma Tou Jin Gang Li Xiang </p><p><br></p><p>HARBian Hao 13864</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
